Identifier,PerformingDate,Runningtime,Title,Description(설명 초록),Program Comments(프로그램 설명),VoiceType,Performing Artist,Piano,SingerUndergraduate,country,Composer,CBirthYear,CDeathYear,Opus/Catalogue 번호,SongNo,SongTitle,Translated,SongCycle,FromOpera,FromOratorio,FromCantata,Time,Location,Venue,Fee,StudentFee,Agency,Affiliation,ProgramURL
35,240416,90(15),소프라노 유희정 독창회,,,소프라노,유희정,오순영,연세대학교,"미국
이탈리아","SaintSa_ns, Camille",1835,1921,,,La libellule,,,,,,19:30,서울,금호아트홀 연세,"20,000","10,000",유니코 예술기획,"연세대학교 음악대학 동문회
서울대학교 음악대학 동창회
인디애나 음악대학
콜로라도주립대학교 음악대학 동문회
",https://tickets.interpark.com/goods/24002739
35,240416,90(15),소프라노 유희정 독창회,,,소프라노,유희정,오순영,연세대학교,"미국
이탈리아","SaintSa_ns, Camille",1835,1921,,,Le rossignol et la rose,밤꾀꼬리,,,,,19:30,서울,금호아트홀 연세,"20,000","10,000",유니코 예술기획,"연세대학교 음악대학 동문회
서울대학교 음악대학 동창회
인디애나 음악대학
콜로라도주립대학교 음악대학 동문회
",https://tickets.interpark.com/goods/24002739
35,240416,90(15),소프라노 유희정 독창회,,,소프라노,유희정,오순영,연세대학교,"미국
이탈리아",,,,,,intermission,,,,,,19:30,서울,금호아트홀 연세,"20,000","10,000",유니코 예술기획,"연세대학교 음악대학 동문회
서울대학교 음악대학 동창회
인디애나 음악대학
콜로라도주립대학교 음악대학 동문회
",https://tickets.interpark.com/goods/24002739
35,240416,90(15),소프라노 유희정 독창회,,,소프라노,유희정,오순영,연세대학교,"미국
이탈리아","Mozart, Wolfgang Amadeus",1756,1791,K.427,,Laudamus te,,Great Mass in c minor,,,,19:30,서울,금호아트홀 연세,"20,000","10,000",유니코 예술기획,"연세대학교 음악대학 동문회
서울대학교 음악대학 동창회
인디애나 음악대학
콜로라도주립대학교 음악대학 동문회
",https://tickets.interpark.com/goods/24002739
35,240416,90(15),소프라노 유희정 독창회,,,소프라노,유희정,오순영,연세대학교,"미국
이탈리아","Debussy, Claude",1862,1918,,1,Pantomime,,Quatre Chansons de Jeunesse,,,,19:30,서울,금호아트홀 연세,"20,000","10,000",유니코 예술기획,"연세대학교 음악대학 동문회
서울대학교 음악대학 동창회
인디애나 음악대학
콜로라도주립대학교 음악대학 동문회
",https://tickets.interpark.com/goods/24002739
35,240416,90(15),소프라노 유희정 독창회,,,소프라노,유희정,오순영,연세대학교,"미국
이탈리아","Debussy, Claude",1862,1918,,2,Clair de lune,,Quatre Chansons de Jeunesse,,,,19:30,서울,금호아트홀 연세,"20,000","10,000",유니코 예술기획,"연세대학교 음악대학 동문회
서울대학교 음악대학 동창회
인디애나 음악대학
콜로라도주립대학교 음악대학 동문회
",https://tickets.interpark.com/goods/24002739
35,240416,90(15),소프라노 유희정 독창회,,,소프라노,유희정,오순영,연세대학교,"미국
이탈리아","Debussy, Claude",1862,1918,,3,Pierrot,,Quatre Chansons de Jeunesse,,,,19:30,서울,금호아트홀 연세,"20,000","10,000",유니코 예술기획,"연세대학교 음악대학 동문회
서울대학교 음악대학 동창회
인디애나 음악대학
콜로라도주립대학교 음악대학 동문회
",https://tickets.interpark.com/goods/24002739
35,240416,90(15),소프라노 유희정 독창회,,,소프라노,유희정,오순영,연세대학교,"미국
이탈리아","Debussy, Claude",1862,1918,,4,Apparition,,Quatre Chansons de Jeunesse,,,,19:30,서울,금호아트홀 연세,"20,000","10,000",유니코 예술기획,"연세대학교 음악대학 동문회
서울대학교 음악대학 동창회
인디애나 음악대학
콜로라도주립대학교 음악대학 동문회
",https://tickets.interpark.com/goods/24002739
35,240416,90(15),소프라노 유희정 독창회,,,소프라노,유희정,오순영,연세대학교,"미국
이탈리아","Rorem, Ned",1923,2022,,,Early in the morning,,,,,,19:30,서울,금호아트홀 연세,"20,000","10,000",유니코 예술기획,"연세대학교 음악대학 동문회
서울대학교 음악대학 동창회
인디애나 음악대학
콜로라도주립대학교 음악대학 동문회
",https://tickets.interpark.com/goods/24002739
35,240416,90(15),소프라노 유희정 독창회,,,소프라노,유희정,오순영,연세대학교,"미국
이탈리아","Rorem, Ned",1923,2022,,,The Lordly Hudson,,,,,,19:30,서울,금호아트홀 연세,"20,000","10,000",유니코 예술기획,"연세대학교 음악대학 동문회
서울대학교 음악대학 동창회
인디애나 음악대학
콜로라도주립대학교 음악대학 동문회
",https://tickets.interpark.com/goods/24002739
35,240416,90(15),소프라노 유희정 독창회,,,소프라노,유희정,오순영,연세대학교,"미국
이탈리아","Rorem, Ned",1923,2022,,,Sally’s smile,,,,,,19:30,서울,금호아트홀 연세,"20,000","10,000",유니코 예술기획,"연세대학교 음악대학 동문회
서울대학교 음악대학 동창회
인디애나 음악대학
콜로라도주립대학교 음악대학 동문회
",https://tickets.interpark.com/goods/24002739
35,240416,90(15),소프라노 유희정 독창회,,,소프라노,유희정,오순영,연세대학교,"미국
이탈리아","Rorem, Ned",1923,2022,,,The serpent,,,,,,19:30,서울,금호아트홀 연세,"20,000","10,000",유니코 예술기획,"연세대학교 음악대학 동문회
서울대학교 음악대학 동창회
인디애나 음악대학
콜로라도주립대학교 음악대학 동문회
",https://tickets.interpark.com/goods/24002739
36,240416,90(15),소프라노 송승연 바로크 독창회,,,소프라노,송승연,오순영,슈투트가르트 국립음대,"독일
이탈리아","Monteverdi, Claudio",1567,1643,SV 161,,Dolcissimo uscignolo,,,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",영음예술기획,"바흐솔리스텐서울
보컬 콘소트 서울


",https://tickets.interpark.com/goods/P0003812
36,240416,90(15),소프라노 송승연 바로크 독창회,,,소프라노,송승연,오순영,슈투트가르트 국립음대,"독일
이탈리아","Monteverdi, Claudio",1567,1643,SV 247,,Quel sguardo sdegnosetto,,,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",영음예술기획,"바흐솔리스텐서울
보컬 콘소트 서울


",https://tickets.interpark.com/goods/P0003812
36,240416,90(15),소프라노 송승연 바로크 독창회,,,소프라노,송승연,오순영,슈투트가르트 국립음대,"독일
이탈리아","Vivaldi, Antonio",1678,1741,RV 749. 31,,Zeffiretti che sussurrate,,,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",영음예술기획,"바흐솔리스텐서울
보컬 콘소트 서울


",https://tickets.interpark.com/goods/P0003812
36,240416,90(15),소프라노 송승연 바로크 독창회,,,소프라노,송승연,오순영,슈투트가르트 국립음대,"독일
이탈리아","H_ndel, George Frideric",1685,1759,,,Un pensiero nemico di pace,,,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",영음예술기획,"바흐솔리스텐서울
보컬 콘소트 서울


",https://tickets.interpark.com/goods/P0003812
36,240416,90(15),소프라노 송승연 바로크 독창회,,,소프라노,송승연,오순영,슈투트가르트 국립음대,"독일
이탈리아","H_ndel, George Frideric",1685,1759,,,Pure del cielo... Tu del ciel ministro eletto,,,,"Il trionfo del Tempo e del Disinganno""",,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",영음예술기획,"바흐솔리스텐서울
보컬 콘소트 서울


",https://tickets.interpark.com/goods/P0003812
36,240416,90(15),소프라노 송승연 바로크 독창회,,,소프라노,송승연,오순영,슈투트가르트 국립음대,"독일
이탈리아",,,,,,intermission,,,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",영음예술기획,"바흐솔리스텐서울
보컬 콘소트 서울


",https://tickets.interpark.com/goods/P0003812
36,240416,90(15),소프라노 송승연 바로크 독창회,,,소프라노,송승연,오순영,슈투트가르트 국립음대,"독일
이탈리아","Bach, Johann Sebastian",1685,1750,BWV 211,4,Ei! wie schmeckt der Coffee s_ße,아! 이 커피는 얼마나 맛있는지,"Schweigt stille, plaudert nicht",,,KoffeeKantate,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",영음예술기획,"바흐솔리스텐서울
보컬 콘소트 서울


",https://tickets.interpark.com/goods/P0003812
36,240416,90(15),소프라노 송승연 바로크 독창회,,,소프라노,송승연,오순영,슈투트가르트 국립음대,"독일
이탈리아","Bach, Johann Sebastian",1685,1750,BWV 204,4,Die Sch_tzbarkeit der weiten Erden,,Ich bin in mir vergn_gt,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",영음예술기획,"바흐솔리스텐서울
보컬 콘소트 서울


",https://tickets.interpark.com/goods/P0003812
36,240416,90(15),소프라노 송승연 바로크 독창회,,,소프라노,송승연,오순영,슈투트가르트 국립음대,"독일
이탈리아","Hasse, Johann Adolf",1699,1783,,1,I. Allegro,,Cantata per Flauto in Bflat Major,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",영음예술기획,"바흐솔리스텐서울
보컬 콘소트 서울


",https://tickets.interpark.com/goods/P0003812
36,240416,90(15),소프라노 송승연 바로크 독창회,,,소프라노,송승연,오순영,슈투트가르트 국립음대,"독일
이탈리아","Hasse, Johann Adolf",1699,1783,,2,II. Adagio,,Cantata per Flauto in Bflat Major,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",영음예술기획,"바흐솔리스텐서울
보컬 콘소트 서울


",https://tickets.interpark.com/goods/P0003812
36,240416,90(15),소프라노 송승연 바로크 독창회,,,소프라노,송승연,오순영,슈투트가르트 국립음대,"독일
이탈리아","Hasse, Johann Adolf",1699,1783,,3,III. Allegro,,Cantata per Flauto in Bflat Major,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",영음예술기획,"바흐솔리스텐서울
보컬 콘소트 서울


",https://tickets.interpark.com/goods/P0003812
36,240416,90(15),소프라노 송승연 바로크 독창회,,,소프라노,송승연,오순영,슈투트가르트 국립음대,"독일
이탈리아","Bach, Johann Sebastian",1685,1750,BWV 202,1,"Weichet nur, betr_bte Schatten",,"Weichet nur, betr_bte Schatten",,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",영음예술기획,"바흐솔리스텐서울
보컬 콘소트 서울


",https://tickets.interpark.com/goods/P0003812
36,240416,90(15),소프라노 송승연 바로크 독창회,,,소프라노,송승연,오순영,슈투트가르트 국립음대,"독일
이탈리아","Bach, Johann Sebastian",1685,1750,BWV 210,,"Seid begl_ckt, edle beide",,"O holder Tag, erw_nschte Zeit",,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",영음예술기획,"바흐솔리스텐서울
보컬 콘소트 서울


",https://tickets.interpark.com/goods/P0003812
37,240415,90(15),소프라노 장서윤 귀국 독창회,,,소프라노,장서윤,김경민,독일 퀼른음대,"독일
이탈리아","H_ndel, George Frideric",1685,1759,HWV 56,,"Rejoice Greatly, O Daughter of Zion",,,,Messiah,,19:30,서울,영산아트홀,"20,000","10,000",콘서트디자인,"쾰른음악대학 동문회
프랑크프루트음악대학 동문회


",https://tickets.interpark.com/goods/24004657
37,240415,90(15),소프라노 장서윤 귀국 독창회,,,소프라노,장서윤,김경민,독일 퀼른음대,"독일
이탈리아","Liszt, Franz",1811,1886,,,Die Loreley,,,,,,19:30,서울,영산아트홀,"20,000","10,000",콘서트디자인,"쾰른음악대학 동문회
프랑크프루트음악대학 동문회


",https://tickets.interpark.com/goods/24004657
37,240415,90(15),소프라노 장서윤 귀국 독창회,,,소프라노,장서윤,김경민,독일 퀼른음대,"독일
이탈리아","Liszt, Franz",1811,1886,S.275/1,,Mignons Lied,,,,,,19:30,서울,영산아트홀,"20,000","10,000",콘서트디자인,"쾰른음악대학 동문회
프랑크프루트음악대학 동문회


",https://tickets.interpark.com/goods/24004657
37,240415,90(15),소프라노 장서윤 귀국 독창회,,,소프라노,장서윤,김경민,독일 퀼른음대,"독일
이탈리아","Liszt, Franz",1811,1886,S. 282,,Oh! quand je dors,오! 내가 잠이 들었을 _,,,,,19:30,서울,영산아트홀,"20,000","10,000",콘서트디자인,"쾰른음악대학 동문회
프랑크프루트음악대학 동문회


",https://tickets.interpark.com/goods/24004657
37,240415,90(15),소프라노 장서윤 귀국 독창회,,,소프라노,장서윤,김경민,독일 퀼른음대,"독일
이탈리아","Mozart, Wolfgang Amadeus",1756,1791,K.427,,Et incarnatus est,,Great Mass in c minor,,,,19:30,서울,영산아트홀,"20,000","10,000",콘서트디자인,"쾰른음악대학 동문회
프랑크프루트음악대학 동문회


",https://tickets.interpark.com/goods/24004657
37,240415,90(15),소프라노 장서윤 귀국 독창회,,,소프라노,장서윤,김경민,독일 퀼른음대,"독일
이탈리아","Strauss, Richard",1864,1949,Op.68,,St_ndchen,,,,,,19:30,서울,영산아트홀,"20,000","10,000",콘서트디자인,"쾰른음악대학 동문회
프랑크프루트음악대학 동문회


",https://tickets.interpark.com/goods/24004657
37,240415,90(15),소프라노 장서윤 귀국 독창회,,,소프라노,장서윤,김경민,독일 퀼른음대,"독일
이탈리아","Brahms, Johannes",1864,1949,,,St_ndchen,세레나데,,,,,19:30,서울,영산아트홀,"20,000","10,000",콘서트디자인,"쾰른음악대학 동문회
프랑크프루트음악대학 동문회


",https://tickets.interpark.com/goods/24004657
37,240415,90(15),소프라노 장서윤 귀국 독창회,,,소프라노,장서윤,김경민,독일 퀼른음대,"독일
이탈리아","Schubert, Franz",1797,1828,D.957,4,St_ndchen,,Schwanengesang,,,,19:30,서울,영산아트홀,"20,000","10,000",콘서트디자인,"쾰른음악대학 동문회
프랑크프루트음악대학 동문회


",https://tickets.interpark.com/goods/24004657
37,240415,90(15),소프라노 장서윤 귀국 독창회,,,소프라노,장서윤,김경민,독일 퀼른음대,"독일
이탈리아","Gounod, Charles",1818,1893,,,Un bouquet!... _ Dieu! Que de Bijoux,,,Faust,,,19:30,서울,영산아트홀,"20,000","10,000",콘서트디자인,"쾰른음악대학 동문회
프랑크프루트음악대학 동문회


",https://tickets.interpark.com/goods/24004657
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,Gute Nacht,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,Die Wetterfahne,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,Gefrorne Tr_nen,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,Erstarrung,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,Der Lindenbaum,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,Wasserflut,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,Auf dem Flusse,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,R_ckblick,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,Irrlicht,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,Rast,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,Fr_hlingstraum,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,Einsamkeit,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,Die Post,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,Der greise Kopf,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,Die Kr_he,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,Letzte Hoffnung,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,Im Dorfe,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,Der st_rmische Morgen,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,T_uschung,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,Der Wegweiser,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,Das Wirtshaus,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,Mut,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,Die Nebensonnen,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
38,240413,80(15),금호영아티스트콘서트 베이스 노광근 독창회,,,베이스,노광근,정수진,서울대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.911,,Der Leiermann,,Winterreise,,,,19:30,서울,금호아트홀 연세,"10,000","10,000",콘서트디자인,"



",https://tickets.interpark.com/goods/24002920
39,240413,90(15),소프라노 연예슬 귀국 독창회,,,소프라노,연예슬,연이슬,서울대학교,"미국
이탈리아","H_ndel, George Frideric",1685,1759,,,"There, from mortal cares retiring",,,Semele,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",유니코 예술기획,"예원학교
서울예고
서울대학교 음악대학
Manhattan School of Music
State University of New York at Stony Brook 동문회",https://tickets.interpark.com/goods/P0003806
39,240413,90(15),소프라노 연예슬 귀국 독창회,,,소프라노,연예슬,연이슬,서울대학교,"미국
이탈리아","Schubert, Franz",1797,1828,D.550,,Die Forelle,,,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",유니코 예술기획,"예원학교
서울예고
서울대학교 음악대학
Manhattan School of Music
State University of New York at Stony Brook 동문회",https://tickets.interpark.com/goods/P0003806
39,240413,90(15),소프라노 연예슬 귀국 독창회,,,소프라노,연예슬,연이슬,서울대학교,"미국
이탈리아","Schubert, Franz",1797,1828,D.957,4,St_ndchen,,Schwanengesang,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",유니코 예술기획,"예원학교
서울예고
서울대학교 음악대학
Manhattan School of Music
State University of New York at Stony Brook 동문회",https://tickets.interpark.com/goods/P0003806
39,240413,90(15),소프라노 연예슬 귀국 독창회,,,소프라노,연예슬,연이슬,서울대학교,"미국
이탈리아","Schubert, Franz",1797,1828,D. 118,,Gretchen am Spinnarde,물레 감는 그레첸,,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",유니코 예술기획,"예원학교
서울예고
서울대학교 음악대학
Manhattan School of Music
State University of New York at Stony Brook 동문회",https://tickets.interpark.com/goods/P0003806
39,240413,90(15),소프라노 연예슬 귀국 독창회,,,소프라노,연예슬,연이슬,서울대학교,"미국
이탈리아","Laitman, Lori",1955,,,,Will There Really Be A Morning?,,Four Dickinson Songs,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",유니코 예술기획,"예원학교
서울예고
서울대학교 음악대학
Manhattan School of Music
State University of New York at Stony Brook 동문회",https://tickets.interpark.com/goods/P0003806
39,240413,90(15),소프라노 연예슬 귀국 독창회,,,소프라노,연예슬,연이슬,서울대학교,"미국
이탈리아","Laitman, Lori",1955,,,,I'm Nobody,,Four Dickinson Songs,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",유니코 예술기획,"예원학교
서울예고
서울대학교 음악대학
Manhattan School of Music
State University of New York at Stony Brook 동문회",https://tickets.interpark.com/goods/P0003806
39,240413,90(15),소프라노 연예슬 귀국 독창회,,,소프라노,연예슬,연이슬,서울대학교,"미국
이탈리아","Laitman, Lori",1955,,,,She Died,,Four Dickinson Songs,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",유니코 예술기획,"예원학교
서울예고
서울대학교 음악대학
Manhattan School of Music
State University of New York at Stony Brook 동문회",https://tickets.interpark.com/goods/P0003806
39,240413,90(15),소프라노 연예슬 귀국 독창회,,,소프라노,연예슬,연이슬,서울대학교,"미국
이탈리아","Laitman, Lori",1955,,,,If I...,,Four Dickinson Songs,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",유니코 예술기획,"예원학교
서울예고
서울대학교 음악대학
Manhattan School of Music
State University of New York at Stony Brook 동문회",https://tickets.interpark.com/goods/P0003806
39,240413,90(15),소프라노 연예슬 귀국 독창회,,,소프라노,연예슬,연이슬,서울대학교,"미국
이탈리아","Rossini, Gioacchino",1792,1868,,,L'invito,,Soir_es musicales,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",유니코 예술기획,"예원학교
서울예고
서울대학교 음악대학
Manhattan School of Music
State University of New York at Stony Brook 동문회",https://tickets.interpark.com/goods/P0003806
39,240413,90(15),소프라노 연예슬 귀국 독창회,,,소프라노,연예슬,연이슬,서울대학교,"미국
이탈리아","Rossini, Gioacchino",1792,1868,,,La Pastorella Delle Alpi,,Soir_es musicales,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",유니코 예술기획,"예원학교
서울예고
서울대학교 음악대학
Manhattan School of Music
State University of New York at Stony Brook 동문회",https://tickets.interpark.com/goods/P0003806
39,240413,90(15),소프라노 연예슬 귀국 독창회,,,소프라노,연예슬,연이슬,서울대학교,"미국
이탈리아","Rossini, Gioacchino",1792,1868,,,La Danza,춤,Soir_es musicales,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",유니코 예술기획,"예원학교
서울예고
서울대학교 음악대학
Manhattan School of Music
State University of New York at Stony Brook 동문회",https://tickets.interpark.com/goods/P0003806
39,240413,90(15),소프라노 연예슬 귀국 독창회,,,소프라노,연예슬,연이슬,서울대학교,"미국
이탈리아",,,,,,intermission,,,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",유니코 예술기획,"예원학교
서울예고
서울대학교 음악대학
Manhattan School of Music
State University of New York at Stony Brook 동문회",https://tickets.interpark.com/goods/P0003806
39,240413,90(15),소프라노 연예슬 귀국 독창회,,,소프라노,연예슬,연이슬,서울대학교,"미국
이탈리아","Debussy, Claude",1862,1918,,1,Pantomime,,Quatre Chansons de Jeunesse,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",유니코 예술기획,"예원학교
서울예고
서울대학교 음악대학
Manhattan School of Music
State University of New York at Stony Brook 동문회",https://tickets.interpark.com/goods/P0003806
39,240413,90(15),소프라노 연예슬 귀국 독창회,,,소프라노,연예슬,연이슬,서울대학교,"미국
이탈리아","Debussy, Claude",1862,1918,,2,Clair de lune,,Quatre Chansons de Jeunesse,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",유니코 예술기획,"예원학교
서울예고
서울대학교 음악대학
Manhattan School of Music
State University of New York at Stony Brook 동문회",https://tickets.interpark.com/goods/P0003806
39,240413,90(15),소프라노 연예슬 귀국 독창회,,,소프라노,연예슬,연이슬,서울대학교,"미국
이탈리아","Debussy, Claude",1862,1918,,3,Pierrot,,Quatre Chansons de Jeunesse,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",유니코 예술기획,"예원학교
서울예고
서울대학교 음악대학
Manhattan School of Music
State University of New York at Stony Brook 동문회",https://tickets.interpark.com/goods/P0003806
39,240413,90(15),소프라노 연예슬 귀국 독창회,,,소프라노,연예슬,연이슬,서울대학교,"미국
이탈리아","Debussy, Claude",1862,1918,,4,Apparition,,Quatre Chansons de Jeunesse,,,,19:30,서울,세종문화회관 체임버홀,"30,000","30,000",유니코 예술기획,"예원학교
서울예고
서울대학교 음악대학
Manhattan School of Music
State University of New York at Stony Brook 동문회",https://tickets.interpark.com/goods/P0003806
