keywords,year,_PerformingDate,_Title,_Program,_Time,_RunningTime,_Location,_Venue,_Country,_ProgramURL,id
Franz Schubert,24년 4월,2024. 04. 13,금호영아티스트콘서트 베이스 노광근 독창회,"#### Schubert, Franz (1797-1828)
Winterreise, D.911 : . Gute Nacht
Winterreise, D.911 : . Die Wetterfahne
Winterreise, D.911 : . Gefrorne Tränen
Winterreise, D.911 : . Erstarrung
Winterreise, D.911 : . Der Lindenbaum
Winterreise, D.911 : . Wasserflut
Winterreise, D.911 : . Auf dem Flusse
Winterreise, D.911 : . Rückblick
Winterreise, D.911 : . Irrlicht
Winterreise, D.911 : . Rast
Winterreise, D.911 : . Frühlingstraum
Winterreise, D.911 : . Einsamkeit
Winterreise, D.911 : . Die Post
Winterreise, D.911 : . Der greise Kopf
Winterreise, D.911 : . Die Krähe
Winterreise, D.911 : . Letzte Hoffnung
Winterreise, D.911 : . Im Dorfe
Winterreise, D.911 : . Der stürmische Morgen
Winterreise, D.911 : . Täuschung
Winterreise, D.911 : . Der Wegweiser
Winterreise, D.911 : . Das Wirtshaus
Winterreise, D.911 : . Mut
Winterreise, D.911 : . Die Nebensonnen
Winterreise, D.911 : . Der Leiermann",19:30,80분(인터미션: 15분),서울,금호아트홀 연세,"독일
이탈리아",[웹사이트](https://tickets.interpark.com/goods/24002920),38
"Charles Gounod, Franz Liszt, Franz Schubert, George Frideric Händel, Johannes Brahms, Richard Strauss, Wolfgang Amadeus Mozart",24년 4월,2024. 04. 15,소프라노 장서윤 귀국 독창회,"#### Händel, George Frideric (1685-1759)
HWV 56 :  Rejoice Greatly O Daughter of Zion
_From Oratorio, Messiah_

#### Liszt, Franz (1811-1886)
Die Loreley
S275/1 :  Mignons Lied
S 282 :  Oh! quand je dors (오! 내가 잠이 들었을 떄)

#### Mozart, Wolfgang Amadeus (1756-1791)
Great Mass in c minor, K.427 : . Et incarnatus est

#### Strauss, Richard (1864-1949)
Op68 :  Ständchen

#### Brahms, Johannes (1864-1949)
Ständchen (세레나데)

#### Schubert, Franz (1797-1828)
Schwanengesang, D.957 : 4. Ständchen

#### Gounod, Charles (1818-1893)
Un bouquet!... Ô Dieu! Que de Bijoux
_From Opera, Faust_",19:30,90분(인터미션: 15분),서울,영산아트홀,"독일
이탈리아",[웹사이트](https://tickets.interpark.com/goods/24004657),37
"Antonio Vivaldi, Claudio Monteverdi, George Frideric Händel, Johann Adolf Hasse, Johann Sebastian Bach",24년 4월,2024. 04. 16,소프라노 송승연 바로크 독창회,"#### Monteverdi, Claudio (1567-1643)
SV 161 :  Dolcissimo uscignolo
SV 247 :  Quel sguardo sdegnosetto

#### Vivaldi, Antonio (1678-1741)
RV 749 31 :  Zeffiretti che sussurrate

#### Händel, George Frideric (1685-1759)
Un pensiero nemico di pace
Pure del cielo... Tu del ciel ministro eletto
_From Oratorio, Il trionfo del Tempo e del Disinganno""_

#### Intermission


#### Bach, Johann Sebastian (1685-1750)
Schweigt stille, plaudert nicht, BWV 211 : 4. Ei! wie schmeckt der Coffee süße (아! 이 커피는 얼마나 맛있는지)
_From Cantata KoffeeKantate_
Ich bin in mir vergnügt, BWV 204 : 4. Die Schätzbarkeit der weiten Erden

#### Hasse, Johann Adolf (1699-1783)
Cantata per Flauto in Bflat Major  1. I. Allegro
Cantata per Flauto in Bflat Major  2. II. Adagio
Cantata per Flauto in Bflat Major  3. III. Allegro

#### Bach, Johann Sebastian (1685-1750)
Weichet nur, betrübte Schatten, BWV 202 : 1. Weichet nur, betrübte Schatten
O holder Tag, erwünschte Zeit, BWV 210 : . Seid beglückt, edle beide",19:30,90분(인터미션: 15분),서울,세종문화회관 체임버홀,"독일
이탈리아",[웹사이트](https://tickets.interpark.com/goods/P0003812),36
"Camille SaintSaëns, Claude Debussy, Henry Purcell, Ned Rorem, Roger Quilter, Wolfgang Amadeus Mozart",24년 4월,2024. 04. 16,소프라노 유희정 독창회,"#### Purcell, Henry (1659-1695)
Z 630 :  I attempt from Love’s Sickness to fly (당신의 그리움에서 벗어나려 해도)
_From Opera, The Indian Queen_
Z 629 :  Hark! The Echoing air a triumph sings (들어보라! 울려퍼지는 저 승리의 노래를)
_From Opera, The Fairy Queen_
Z628 :  Fairest Isle

#### Quilter, Roger (1877-1953)
Seven Elizabethan Lyrics, Op.12 : 1. Weep you no more
Seven Elizabethan Lyrics, Op.12 : 2. My life’s delight
Seven Elizabethan Lyrics, Op.12 : 3. Damask roses
Seven Elizabethan Lyrics, Op.12 : 4. The faithless shepherdess
Seven Elizabethan Lyrics, Op.12 : 5. Brown is my Love
Seven Elizabethan Lyrics, Op.12 : 6. By a fountainside
Seven Elizabethan Lyrics, Op.12 : 7. Fair house of joy

#### SaintSaëns, Camille (1835-1921)
La libellule
Le rossignol et la rose (밤꾀꼬리)

#### Intermission


#### Mozart, Wolfgang Amadeus (1756-1791)
Great Mass in c minor, K.427 : . Laudamus te

#### Debussy, Claude (1862-1918)
Quatre Chansons de Jeunesse  1. Pantomime
Quatre Chansons de Jeunesse  2. Clair de lune
Quatre Chansons de Jeunesse  3. Pierrot
Quatre Chansons de Jeunesse  4. Apparition

#### Rorem, Ned (1923-2022)
Early in the morning
The Lordly Hudson
Sally’s smile
The serpent",19:30,90분(인터미션: 15분),서울,금호아트홀 연세,"미국
이탈리아",[웹사이트](https://tickets.interpark.com/goods/24002739),35
"Francis Poulenc, Franz Schubert, Giuseppe Verdi, Johannes Brahms, Landon Ronald, Louis Théodore Gouvy",24년 4월,2024. 04. 17,테너 이성우 독창회,"#### Schubert, Franz (1797-1828)
Schwanengesang, D. 957 : . Liebesbotschaft (사랑의 전령)
Schwanengesang, D. 957 : . Frühlingssehnsucht (봄의 동경)
D361 :  Am Bach im Frühling (봄의 시냇가에서)

#### Brahms, Johannes (1833-1897)
Liebestreu (사랑의 진실)
Treue Liebe (진실한 사랑)

#### Gouvy, Louis Théodore (1819-1898)
Poèmes de Ronsard Op. 42  1. Je meurs hélas! (내가 죽을지라도, 아!)
Le Rossignol (밤꾀꼬리)
À Hélène (헬레네에게)

#### Poulenc, Francis (1899-1963)
Les Chansons Villageoises, FP. 117a : 3. C'est le joli printemps (아름다운 봄이다)

#### Ronald, Landon (1873-1938)
A Cycle of Life  2. Down in the Forest (Spring)

#### Intermission


#### Verdi, Giuseppe (1813-1901)
Giovanna?.. ho dei rimorsi (죠반나?.. 난 고통스러워)
_From Opera, Rigoletto_
Gualtier Maldè!.. Caro nome che il mio (괄티에르 말데!.. 내 마음 속 깊이 사랑하는 그 이름이여..)
_From Opera, Rigoletto_
Ella mi fu rapita!.. Parmi veder le lagrime (그녀가 납치당했네!.. 그녀의 고운 눈 속에는 눈물이 고일테지..)
_From Opera, Rigoletto_
La donna è mobile! (여자의 마음은 갈대!)
_From Opera, Rigoletto_",19:30,90분(인터미션: 15분),서울,영산아트홀,"독일
이탈리아",[웹사이트](https://tickets.interpark.com/goods/24003493),34
"Arnold Schönberg, Franz Schubert, Joaquín Rodrigo, John Dowland, Manuel de Falla, Mario CastelnuovoTedesco, Pauline Viardot",24년 4월,2024. 04. 22,소프라노 박지영 독창회,"#### Dowland, John (1563-1626)
Away with these selfloving lads
Come again
Flow my tears

#### Rodrigo, Joaquín (1901-1999)
Adela

#### CastelnuovoTedesco, Mario (1895-1968)
Ballata dall’Esilio

#### Falla, Manuel de (1875-1946)
Siete canciones populares Españolas  1. El paño moruno
Siete canciones populares Españolas  2. Seguidilla murciana
Siete canciones populares Españolas  3. Austuriana
Siete canciones populares Españolas  4. Jota
Siete canciones populares Españolas  5. Nana
Siete canciones populares Españolas  6. CancÍon
Siete canciones populares Españolas  7. Polo

#### Intermission


#### Schubert, Franz (1797-1828)
D 510 :  Vedi quanto adoro ancora ingrate Ah! non lasciarmi no bell’idol mio

#### Viardot, Pauline (1821-1910)
VWV 1106 :  Haï Luli
Fleur desséchée
VWV 1135 :  Les filles de Cadix

#### Schönberg, Arnold (1874-1951)
BrettlLieder  Galathea
BrettlLieder  Einfältiges Lied
BrettlLieder  Arie aus dem Spiegel von Aradien",19:30,90분(인터미션: 15분),서울,세종문화회관 체임버홀,"미국
러시아",[웹사이트](https://tickets.interpark.com/goods/P0003833),33
"Franz Liszt, Gaetano Donizetti, George Frideric Händel, John Duke, Leonard Bernstein, Samuel Barber, Wolfgang Amadeus Mozart, 정환호, 조두남",24년 4월,2024. 04. 23,소프라노 심규연 귀국 독창회,"#### Händel, George Frideric (1685-1759)
HWV 19 :  Mio caro bene

#### Mozart, Wolfgang Amadeus (1756-1791)
K351/367b :  Komm liebe zither

#### Liszt, Franz (1811-1886)
S 283 :  Enfant si j'étais roi (내가 만약 왕이라면)
S 284 :  S'il est un charmant gazon (매혹적인 풀밭이 있다면)
S 276 :  Comment disaient-ils (어떻게 하면, 그들이 말하네)
S 282 :  Oh! quand je dors (오! 내가 잠이 들었을 떄)

#### Donizetti, Gaetano (1797-1848)
Quel guardo il cavaliere
_From Opera, Don Pasquale_

#### Intermission


#### Mozart, Wolfgang Amadeus (1756-1791)
Ach, ich fühl’s
_From Opera, Die Zauberflöte_

#### 정환호 (0-0)
꽃 피는 날

#### 조두남 (1912-1984)
새타령

#### Duke, John (1899-1984)
Loveliest of Trees

#### Barber, Samuel (1910-1981)
Hermit Songs, Op. 29 : 3. St. Ita's Vision

#### Bernstein, Leonard (1918-1990)
Glitter and Be Gay
_From Opera, Candide_",19:30,90분(인터미션: 15분),서울,예술의전당 리사이틀홀,"미국
러시아",[웹사이트](https://tickets.interpark.com/goods/24004722),32
"Clara Schumann, Heinrich Ignaz Franz von Biber, Hugo Wolf, Johannes Brahms, 이원주, 조혜영",24년 4월,2024. 04. 26,메조소프라노 유현정 독창회,"#### Schumann, Clara (1819-1896)
Sechs Lieder, Op.13 : 1. Ich stand in dunklen Träumen (어두운 꿈속에 서 있었네)
Sechs Lieder, Op.13 : 2. Sie liebten sich beide (그들은 서로 사랑했네)
Sechs Lieder, Op.13 : 3. Die Liebe sass als Nachtigall (사랑의 마법)
Sechs Lieder, Op.13 : 4. Der Mond kommt still gegangen (달은 고요히 떠오르고)
Sechs Lieder, Op.13 : 5. Ich hab’ in Deinem Auge (나 그대의 눈 속에서)
Sechs Lieder, Op.13 : 6. Die stille Lotosblume (고요한 연꽃)

#### Wolf, Hugo (1860-1903)
Mignon Lieder  1. Heiß mich nicht reden
Mignon Lieder  2. Nur wer die Sehnsucht kennt
Mignon Lieder  3. So laßt mich scheinen bis ich werde

#### Intermission


#### Brahms, Johannes (1833-1897)
Zwei Gesänge, Op. 91 : 1. Gestillte Sehnsucht
Zwei Gesänge, Op. 91 : 2. Geistliches Wiegenlied

#### Biber, Heinrich Ignaz Franz von (1644-1704)
RosenkranzSonaten, C 90–105 : . Passacaglia

#### 이원주 (1980-0)
이화우

#### 조혜영 (1970-0)
못잊어",19:30,90분(인터미션: 15분),서울,인출아트홀,"독일
러시아",[웹사이트](https://tickets.interpark.com/goods/24004719),31
"Claude Debussy, Gaetano Donizetti, Gioacchino Rossini, Richard Strauss, Ricky Ian Gordon, Wolfgang Amadeus Mozart",24년 4월,2024. 04. 27,소프라노 권형신 귀국 독창회,"#### Strauss, Richard (1864-1949)
Brentano Lieder, Op. 68 : 1. An die Nacht
Brentano Lieder, Op. 68 : 2. Ich wollt ein Sträußlein binden
Brentano Lieder, Op. 68 : 3. Säus'le, liebe Myrte!
Brentano Lieder, Op. 68 : 4. Als mir dein Lied erklang

#### Rossini, Gioacchino (1792-1868)
La regata veneziana  Anzoleta avanti la regata (경기 전의 안졸레타)
La regata veneziana  Anzoleta co passa la regata (경기 중의 안졸레타)
La regata veneziana  Anzoleta dopo la regata (경기가 끝난 후의 안졸레타)

#### Mozart, Wolfgang Amadeus (1756-1791)
K578 :  Alma grande e nobil core

#### Intermission


#### Debussy, Claude (1862-1918)
Quatre Chansons de Jeunesse  Pantomime
Quatre Chansons de Jeunesse  Clair de lune
Quatre Chansons de Jeunesse  Pierrot
Quatre Chansons de Jeunesse  Apparition

#### Gordon, Ricky Ian
Joy
Coyotes

#### Donizetti, Gaetano (1797-1848)
Quel guardo il cavaliere
_From Opera, Don Pasquale_",19:30,80분(인터미션: 15분),서울,영산아트홀,"이탈리아
러시아",[웹사이트](https://tickets.interpark.com/goods/24004855),30
"Claude Debussy, Gian Carlo Menotti, Johann Sebastian Bach, Jules Massenet, Robert Schumann, Wolfgang Amadeus Mozart",24년 4월,2024. 04. 29,소프라노 마유정 독창회,"#### Bach, Johann Sebastian (1685-1750)
Magnificat, BWV 243 : . Quia respexit humilitatem (그 종의 비천함을 돌보시도다)

#### Mozart, Wolfgang Amadeus (1756-1791)
K 366 :  Solitudini Amiche Zeffiretti Lusinghieri
_From Opera, Idomeneo_

#### Schumann, Robert (1810-1856)
Wilhelm Meister, Op.98a : 1. Kennst du das Land
Wilhelm Meister, Op.98a : 3. Nur wer die Sehnsucht kennt
Wilhelm Meister, Op.98a : 5. Heiß’ mich nicht reden, heiß’ mich schweigen
Wilhelm Meister, Op.98a : 9. So laßt mich scheinen, bis ich werde

#### Massenet, Jules (1842-1912)
Je marche sur tous les chemins... Obéissons Quand Leur Voix Appelle (Gavotte)
_From Opera, Manon_

#### Intermission


#### Debussy, Claude (1862-1918)
Ariettes Oubliées, L.60 : 1. C’est l’extase langoureuse
Ariettes Oubliées, L.60 : 2. Il pleure dans mon coeur
Ariettes Oubliées, L.60 : 3. L’ombre des arbres
Ariettes Oubliées, L.60 : 4. Chevaux de bois
Ariettes Oubliées, L.60 : 5. Green

#### Menotti, Gian Carlo (1911-2007)
The Black Swan
_From Opera, The Medium_
Monica’s Waltz
_From Opera, The Medium_",19:30,90분(인터미션: 15분),서울,영산아트홀,"독일
러시아",[웹사이트](https://tickets.interpark.com/goods/24004706),29
Robert Schumann,24년 4월,2024. 04. 30,바리톤 황규태 독창회,"#### Schumann, Robert (1810-1856)
Dichterliebe, Op.48 : 1. Im wunderschönen Monat Mai (아름다운 5월에)
Dichterliebe, Op.48 : 2. Aus meinen Tränen sprießen (나의 눈물에서)
Dichterliebe, Op.48 : 3. Die Rose, die Lilie, die Taube, die Sonne (장미, 백합, 비둘기)
Dichterliebe, Op.48 : 4. Wenn ich in deine Augen seh (당신의 눈동자를 바라볼 때)
Dichterliebe, Op.48 : 5. Ich will meine Seele tauchen (나의 영혼을 깊히 적시리)
Dichterliebe, Op.48 : 6. Im Rhein, im heiligen Strome (라인 강에, 성스런 강물에)
Dichterliebe, Op.48 : 7. Ich grolle nicht (나는 원망하지 않으리)
Dichterliebe, Op.48 : 8. Und wüßten’s die Blumen, die kleinen (꽃들이 알았더라면)
Dichterliebe, Op.48 : 9. Das ist ein Flöten und Geigen (플루트와 바이올린)
Dichterliebe, Op.48 : 10. Hör ich das Liedchen klingen (그 노래를 들을 때면)
Dichterliebe, Op.48 : 11. Ein Jüngling liebt ein Mädchen (한 청년은 한 소녀를 사랑하고)
Dichterliebe, Op.48 : 12. Am leuchtenden Sommermorgen (눈부신 여름 아침에)
Dichterliebe, Op.48 : 13. Ich hab’ im Traum geweinet (나는 꿈속에서 울었네)
Dichterliebe, Op.48 : 14. Allnächtlich im Traume (밤마다 꿈속에)
Dichterliebe, Op.48 : 15. Aus alten Märchen (옛 동화 속에서)
Dichterliebe, Op.48 : 16. Die alten, bösen Lieder (낡은, 몹쓸 노래들)

#### Intermission


#### Schumann, Robert (1810-1856)
Liederkreis, Op.24 : 1. Morgens steh ich auf und frage
Liederkreis, Op.24 : 2. Es treibt mich hin
Liederkreis, Op.24 : 3. Ich wandelte unter den Bäumen
Liederkreis, Op.24 : 4. Lieb Liebchen
Liederkreis, Op.24 : 5. Schöne Wiege meiner Leiden
Liederkreis, Op.24 : 6. Warte, warte, wilder Schiffmann
Liederkreis, Op.24 : 7. Berg' und Burgen schaun herunter
Liederkreis, Op.24 : 8. Anfangs wollt ich fast verzagen
Liederkreis, Op.24 : 9. Mit Myrten und Rosen
Op57 :  Belsazar
Op49 :  Die beide Grenadiere",19:30,90분(인터미션: 15분),서울,영산아트홀,"독일
러시아",[웹사이트](https://tickets.interpark.com/goods/24004271),28
"Christoph Willibald Gluck, Luigi Denza, Luigi Luzzi, Stanislao Gastaldon, 김규환, 김동환, 김진우, 윤용하, 임긍수, 장일남",24년 4월,2024. 04. 30,바리톤 양기철 초청독창회,"#### 김규환 (1925-2011)
님이 오시는지

#### Gluck, Christoph Willibald (1714-1787)
Wq39 :  O del mio dolce ardor (오 나의 사랑)

#### 김진우 (1978-0)
안면도

#### Denza, Luigi (1846-1922)
Occhi di fata (선녀의 두 눈)

#### 윤용하 (1922-1965)
보리밭

#### Intermission


#### Luzzi, Luigi (1824-1876)
Op80 :  Ave Maria (아베 마리아)

#### 장일남 (1932-2006)
기다리는 마음

#### 김동환 (1937-2020)
그리운 마음

#### 임긍수 (1949-0)
망부석

#### Gastaldon, Stanislao (1861-1939)
Op5 :  Musica Probita (금지된 노래)",19:30,70분(인터미션: 15분),대전,예술의전당 앙상블홀,"이탈리아
독일",[웹사이트](https://tickets.interpark.com/goods/24001747),27
"Bart Howard, Consuelo Velázquez, Franz Schubert, Georges Bizet, Giovanni Battista Martini, Giuseppe Verdi, Lalo Schifrin, Vincenzo Bellini, Vincenzo Chiara, Wolfgang Amadeus Mozart, 김다영, 김효근, 윤학준, 이권희, 조두남, 홍지열",24년 5월,2024. 05. 03,소프라노 노송현 독창회,"#### 윤학준 (1973-0)
마중

#### 김효근 (1960-0)
천년의 약속

#### Martini, Giovanni Battista (1706-1784)
Plaisir D'amour (사랑의 기쁨)

#### Bizet, Georges (1838-1875)
Habanera

#### Schifrin, Lalo
Mission Impossible Main Theme

#### Chiara, Vincenzo (1864-1937)
La Spagnola

#### Howard, Bart (1915-2004)
Fly Me To The Moon

#### 조두남 (1912-1984)
새타령

#### Velázquez, Consuelo (1916-2005)
Besame Mucho

#### Intermission


#### 김다영
왜

#### 이권희 (0-0)
사명

#### 홍지열
내 삶의 주인

#### Bellini, Vincenzo (1801-1835)
Vaga luna che i nargenti

#### Mozart, Wolfgang Amadeus (1756-1791)
Non piu andrai
_From Opera, Le Nozze Di Figaro_

#### Schubert, Franz (1797-1828)
D 328 :  Erlkönig (마왕)

#### Verdi, Giuseppe (1813-1901)
Pace, pace mio Dio (평화, 평화 나의 하나님)
_From Opera, La Forza del Destino_",19:30,90분(인터미션: 10분),전주,한국소리문화의전당 명인홀,"독일
독일",[웹사이트](https://tickets.interpark.com/goods/24003848),26
"Clara Schumann, Georges Bizet, Joaquín Turina, Vincenzo Bellini, Wolfgang Amadeus Mozart",24년 5월,2024. 05. 07,소프라노 김누리 귀국 독창회,"#### Mozart, Wolfgang Amadeus (1756-1791)
Great Mass in c minor, K. 427 : . Et incarnatus est

#### Schumann, Clara (1819-1896)
Sechs Lieder, Op. 13 : 1. Ich stand in dunklen Träumen (어두운 꿈속에 서 있었네)
Sechs Lieder, Op. 13 : 2. Sie liebten sich beide (그들은 서로 사랑했네)
Sechs Lieder, Op. 13 : 3. Die Liebe sass als Nachtigall (사랑의 마법)
Sechs Lieder, Op. 13 : 4. Der Mond kommt still gegangen (달은 고요히 떠오르고)
Sechs Lieder, Op. 13 : 5. Ich hab’ in Deinem Auge (나 그대의 눈 속에서)
Sechs Lieder, Op. 13 : 6. Die stille Lotosblume (고요한 연꽃)

#### Intermission


#### Bizet, Georges (1838-1875)
Chanson d’avril
La coccinelle
Op35 :  Ouvre ton cœur

#### Turina, Joaquín (1882-1949)
Poema en Forma de Canciones, Op. 19 : 1. Dedicatoria (헌정)
Poema en Forma de Canciones, Op. 19 : 2. Nunca olvida (결코 잊혀지지 않으리)
Poema en forma de canciones, Op. 19 : 3. Cantares
Poema en forma de canciones, Op. 19 : 4. Los dos miedos
Poema en forma de canciones, Op. 19 : 5. Las locas por amor

#### Bellini, Vincenzo (1801-1835)
Qui la voce sua soave
_From Opera, I Puritani_",19:30,90분(인터미션: 15분),서울,금호아트홀 연세,"독일
독일",[웹사이트](https://tickets.interpark.com/goods/24005532),25
"Francesco Paolo Tosti, Reynaldo Hahn, Robert Schumann, 최영민",24년 5월,2024. 05. 17,테너 김우경 독창회,"#### Schumann, Robert (1810-1856)
Dichterliebe, Op.48 : 1. Im wunderschönen Monat Mai (아름다운 5월에)
Dichterliebe, Op.48 : 2. Aus meinen Tränen sprießen (나의 눈물에서)
Dichterliebe, Op.48 : 3. Die Rose, die Lilie, die Taube, die Sonne (장미, 백합, 비둘기)
Dichterliebe, Op.48 : 4. Wenn ich in deine Augen seh (당신의 눈동자를 바라볼 때)
Dichterliebe, Op.48 : 5. Ich will meine Seele tauchen (나의 영혼을 깊히 적시리)
Dichterliebe, Op.48 : 6. Im Rhein, im heiligen Strome (라인 강에, 성스런 강물에)
Dichterliebe, Op.48 : 7. Ich grolle nicht (나는 원망하지 않으리)
Dichterliebe, Op.48 : 8. Und wüßten’s die Blumen, die kleinen (꽃들이 알았더라면)
Dichterliebe, Op.48 : 9. Das ist ein Flöten und Geigen (플루트와 바이올린)
Dichterliebe, Op.48 : 10. Hör ich das Liedchen klingen (그 노래를 들을 때면)
Dichterliebe, Op.48 : 11. Ein Jüngling liebt ein Mädchen (한 청년은 한 소녀를 사랑하고)
Dichterliebe, Op.48 : 12. Am leuchtenden Sommermorgen (눈부신 여름 아침에)
Dichterliebe, Op.48 : 13. Ich hab’ im Traum geweinet (나는 꿈속에서 울었네)
Dichterliebe, Op.48 : 14. Allnächtlich im Traume (밤마다 꿈속에)
Dichterliebe, Op.48 : 15. Aus alten Märchen (옛 동화 속에서)
Dichterliebe, Op.48 : 16. Die alten, bösen Lieder (낡은, 몹쓸 노래들)

#### Intermission


#### Tosti, Francesco Paolo (1846-1916)
Luna d’estate! (여름의 달)
Il pescatore canta!
Yesterday
Parted

#### Hahn, Reynaldo (1874-1947)
L'heure exquise
L'énamourée

#### 최영민
Nostalgia for Korean Songs",19:30,100분(인터미션: 15분),서울,예술의전당 콘서트홀,"독일
독일",[웹사이트](https://tickets.interpark.com/goods/24005044),24
"Dominick Argento, John Duke, Landon Ronald, Liza Lehmann, Richard Hageman",24년 5월,2024. 05. 21,소프라노 이영은 독창회,"#### Lehmann, Liza (1862-1918)
Bird Songs  1. The Woodpigeon
Bird Songs  2. The Starling
Bird Songs  3. The Yellowhammer
Bird Songs  4. The Wren
Bird Songs  5. The Owl

#### Ronald, Landon (1873-1938)
Songs of Springtime  1. The moon at the full
Songs of Springtime  2. At morning
Songs of Springtime  3. The South winds
Songs of Springtime  4. April love
Songs of Springtime  5. All a merry Maytime

#### Hageman, Richard (1881-1966)
Songs from the Gardener  1. May night
Songs from the Gardener  2. Do not go my love
Songs from the Gardener  3. At the well
Nature's holiday

#### Intermission


#### Duke, John (1899-1984)
The bird
Loveliest of trees
I carry your heart
A piper

#### Argento, Dominick (1927-2019)
Songs about Spring  1. Who knows if the moon's a balloon
Songs about Spring  2. Spring is like a perhaps hand
Songs about Spring  3. In Justspring
Songs about Spring  4. In Spring comes
Songs about Spring  5. When faces called flowers float out of the ground",19:30,90분(인터미션: 15분),서울,세종문화회관 체임버홀,"미국
독일",[웹사이트](https://tickets.interpark.com/goods/P0003852),23
"Francesco Paolo Tosti, Reynaldo Hahn, Robert Schumann, 최영민",24년 5월,2024. 05. 24,테너 김우경 독창회 사랑의 노래,"#### Schumann, Robert (1810-1856)
Dichterliebe, Op.48 : 1. Im wunderschönen Monat Mai (아름다운 5월에)
Dichterliebe, Op.48 : 2. Aus meinen Tränen sprießen (나의 눈물에서)
Dichterliebe, Op.48 : 3. Die Rose, die Lilie, die Taube, die Sonne (장미, 백합, 비둘기)
Dichterliebe, Op.48 : 4. Wenn ich in deine Augen seh (당신의 눈동자를 바라볼 때)
Dichterliebe, Op.48 : 5. Ich will meine Seele tauchen (나의 영혼을 깊히 적시리)
Dichterliebe, Op.48 : 6. Im Rhein, im heiligen Strome (라인 강에, 성스런 강물에)
Dichterliebe, Op.48 : 7. Ich grolle nicht (나는 원망하지 않으리)
Dichterliebe, Op.48 : 8. Und wüßten’s die Blumen, die kleinen (꽃들이 알았더라면)
Dichterliebe, Op.48 : 9. Das ist ein Flöten und Geigen (플루트와 바이올린)
Dichterliebe, Op.48 : 10. Hör ich das Liedchen klingen (그 노래를 들을 때면)
Dichterliebe, Op.48 : 11. Ein Jüngling liebt ein Mädchen (한 청년은 한 소녀를 사랑하고)
Dichterliebe, Op.48 : 12. Am leuchtenden Sommermorgen (눈부신 여름 아침에)
Dichterliebe, Op.48 : 13. Ich hab’ im Traum geweinet (나는 꿈속에서 울었네)
Dichterliebe, Op.48 : 14. Allnächtlich im Traume (밤마다 꿈속에)
Dichterliebe, Op.48 : 15. Aus alten Märchen (옛 동화 속에서)
Dichterliebe, Op.48 : 16. Die alten, bösen Lieder (낡은, 몹쓸 노래들)

#### Intermission


#### Tosti, Francesco Paolo (1846-1916)
Luna d’estate! (여름의 달)
Il pescatore canta!
Yesterday
Parted

#### Hahn, Reynaldo (1874-1947)
L'heure exquise
L'énamourée

#### 최영민
Nostalgia for Korean Songs",19:30,100분(인터미션: 15분),대구,콘서트하우스 그랜드홀,"독일
독일",[웹사이트](https://tickets.interpark.com/goods/24005044),22
"Carlisle Floyd, Giuseppe Verdi, Robert Schumann, Wolfgang Amadeus Mozart, 김규환, 조범진",24년 5월,2024. 05. 24,베이스 서태석 독창회,"#### Schumann, Robert (1810-1856)
Liederkreis, Op. 39 : 1. In der Fremde I
Liederkreis, Op. 39 : 2. Intermezzo
Liederkreis, Op. 39 : 3. Waldesgespräch
Liederkreis, Op. 39 : 4. Die Stille
Liederkreis, Op. 39 : 5. Mondnacht
Liederkreis, Op. 39 : 6. Schöne Fremde
Liederkreis, Op. 39 : 7. Auf einer Burg
Liederkreis, Op. 39 : 8. In der Fremde II
Liederkreis, Op. 39 : 9. Wehmut
Liederkreis, Op. 39 : 10. Zwielicht
Liederkreis, Op. 39 : 11. Im Walde
Liederkreis, Op. 39 : 12. Frühlingsnacht

#### Intermission


#### Mozart, Wolfgang Amadeus (1756-1791)
K 612 :  Per questa bella mano (이 아름다운 손을 위해)

#### Floyd, Carlisle (1926-2021)
I’m a loney man
_From Opera, Susannah_
Hear me, oh Lord
_From Opera, Susannah_

#### Verdi, Giuseppe (1813-1901)
Ella giammai m'amò!.... Dormirò sol nel manto mio regal
_From Opera, Don Carlo_

#### 김규환 (1925-2011)
기다림

#### 조범진
별 헤는 밤",19:30,90분(인터미션: 15분),서울,금호아트홀 연세,"미국
독일",[웹사이트](https://tickets.interpark.com/goods/24006254),21
"Adolphe Adam, Franz Schubert, George Frideric Händel, Henry Purcell, Richard Strauss",24년 5월,2024. 05. 24,소프라노 김효신 독창회,"#### Purcell, Henry (1659-1695)
Z 379 :  If music be the food of love (만약 음악이 사랑의 양식이라면)
Z 382 :  I love and I must (사랑해 그리고 그래야만 하지)

#### Schubert, Franz (1797-1828)
D 922 :  Heimliches Lieben (비밀스러운 사랑)
D 720 :  Suleika I (줄라이카 I)
D 717 :  Suleika II (줄라이카 II)

#### Adam, Adolphe (1803-1853)
K265  :  Ah! vous dirai-je maman (아, 엄마에게 말하겠어요)
_From Opera, Le Toreador_

#### Intermission


#### Händel, George Frideric (1685-1759)
Sweet bird (사랑스러운 새)
_From Oratorio, L'allegro, il penseroso ed il moderato_

#### Strauss, Richard (1864-1949)
Grossmachtige Prinzessin (고귀하신 공주님)
_From Opera, Ariadne auf Naxos_",19:30,70분(인터미션: 15분),대전,예술의전당 앙상블홀,"이탈리아
독일",[웹사이트](https://tickets.interpark.com/goods/24006005),20
