id,x,y
24007334,-22.724735,19.22622
22002698,21.726748,-2.1423488
24002516,-7.661881,10.09165
22007092,6.2761846,14.785469
P0002733,-29.590616,-20.69619
17006004,11.778572,-14.096612
16006339,9.633959,-9.124793
15011315,0.7713528,6.741874
17015044,-1.7383624,-10.901827
17010896,-16.84155,2.2030458
17015050,20.731798,4.7845984
24007888,-13.53332,13.891143
18018118,7.299227,-1.4402484
18015428,-31.73091,10.10656
21004593,-12.806235,-17.36521
P0003808,-25.249855,-18.218239
19006027,-15.452119,10.463418
20006091,33.52838,-14.998772
P0003149,-13.498547,-23.262321
21007059,-11.6166315,3.08493
22003009,-39.618523,7.7294264
22011343,33.909,-2.3158875
17016997,28.296831,-11.639287
22003035,-9.533318,17.696682
15014053,-29.56118,2.131578
21008431,-20.703047,8.541699
19003837,-17.934513,-21.832865
17007643,5.515916,4.714111
22001179,-19.912745,6.997972
16008671,-2.5418842,-5.477302
19012906,18.083948,0.75964266
17014603,-5.3053427,-27.25471
18018119,-1.7754532,11.957989
24016984,-16.02861,-14.294398
22002882,-27.886362,6.601973
19000682,-28.303986,9.035037
16013053,-23.780594,3.6459315
18012187,31.102304,-11.204565
24012923,6.032491,-10.266755
22016820,-29.384645,8.723213
16010599,10.309775,-20.844408
24001036,19.692247,-1.7135175
P0002929,20.882126,7.034248
18011459,13.727337,9.818405
19016779,-9.193204,2.745764
17005336,37.109974,-2.0007532
22005041,-10.183379,5.6312423
21013373,-14.929601,8.603445
23001668,-16.82602,-23.338432
22006206,-16.583597,-23.587051
21000441,30.091078,1.2789007
16000826,36.396355,-4.6308236
16000198,36.646442,-2.7177606
23015184,2.4605522,2.2514796
P0002685,15.800584,5.599889
16012588,30.461243,-7.9631886
22015722,29.47276,-6.7452316
17008362,17.110462,-6.065807
18018092,-39.35215,3.6477494
16002566,-13.203934,-8.2602825
16001047,16.787687,9.794505
P0003028,6.177843,1.510396
P0004035,-13.961399,-8.363011
24006375,32.473244,5.522021
19007270,-4.6510224,16.741
19008609,12.438179,-7.454257
19014552,-16.719046,-12.813081
16011293,14.861395,-6.7554216
19016379,19.399525,-13.6793995
